visitorid,total_views,total_addtocart,total_transactions,cluster
881999,8,2,2,0
882108,5,3,2,0
882313,15,3,1,0
882367,5,0,1,0
882469,6,1,1,0
883069,4,2,2,0
883093,15,3,3,0
883121,5,1,1,0
883355,11,0,1,0
883404,1,1,1,0
883655,0,1,1,0
883693,1,1,1,0
883745,41,6,8,0
883817,1,1,1,0
883927,10,1,1,0
884078,3,1,1,0
884409,1,1,1,0
884495,1,0,1,0
884534,1,1,1,0
884674,5,1,1,0
884923,11,1,1,0
884927,2,1,1,0
884928,2,2,2,0
885199,6,1,1,0
885223,39,3,3,0
885324,2,1,1,0
885513,3,1,1,0
885852,1,1,1,0
885864,2,1,1,0
885899,2,1,1,0
885909,3,1,1,0
886025,1,1,1,0
886110,31,2,2,0
886166,12,3,3,0
886178,1,0,1,0
886313,35,1,2,0
886390,3,0,1,0
886402,4,1,1,0
886494,35,6,3,0
886766,5,1,1,0
886905,11,3,2,0
887007,1,1,1,0
887168,5,1,1,0
887269,9,1,1,0
887451,6,1,1,0
887459,1,0,1,0
887488,14,6,4,0
887520,1,1,1,0
887615,1,1,1,0
888165,5,1,1,0
888200,58,3,1,0
888465,14,1,1,0
888469,8,2,2,0
888537,13,5,5,0
888593,3,1,1,0
888717,2,0,1,0
888739,2,0,1,0
888741,14,3,3,0
888829,2,1,1,0
888834,2,1,2,0
888860,5,1,1,0
888881,11,4,3,0
889244,18,1,1,0
889407,2,1,1,0
889526,1,1,1,0
889692,3,0,1,0
889801,3,1,1,0
889802,6,1,1,0
889964,2,1,1,0
889997,7,1,1,0
890047,7,3,2,0
890105,30,4,4,0
890290,7,1,1,0
890458,7,3,1,0
890611,1,1,1,0
890915,4,1,1,0
890980,662,210,145,2
891134,2,1,1,0
891328,7,0,2,0
891726,7,2,1,0
891847,0,1,1,0
891938,2,1,1,0
891942,1,1,1,0
892018,3,1,1,0
892316,3,1,1,0
892355,333,52,38,3
892371,2,1,1,0
892394,21,2,2,0
892424,9,1,1,0
892464,4,0,1,0
892515,5,1,1,0
892646,9,1,1,0
892697,52,9,1,0
892706,4,2,2,0
892771,1,1,1,0
893009,5,3,2,0
893043,1,1,1,0
893113,5,1,1,0
893155,9,1,1,0
893232,20,1,1,0
893345,1,1,1,0
893541,14,1,3,0
893630,1,1,1,0
893695,35,1,1,0
893784,2,1,1,0
893962,8,0,1,0
894034,10,3,3,0
894065,2,1,1,0
894114,35,5,4,0
894153,56,4,4,0
894476,4,1,1,0
894696,8,2,2,0
895189,2,1,1,0
895230,5,3,2,0
895547,3,4,2,0
895590,3,1,1,0
895690,16,1,1,0
895733,33,6,10,0
895744,2,2,1,0
895969,54,1,2,0
895999,2368,56,50,2
896012,9,1,3,0
896066,401,13,10,0
896088,15,2,2,0
896188,10,1,1,0
896273,2,1,1,0
896274,2,1,1,0
896347,117,18,17,0
896538,6,1,1,0
896640,4,1,1,0
896750,2,1,1,0
897013,0,1,1,0
897017,5,2,1,0
897109,1,1,1,0
897140,3,2,1,0
897209,4,1,1,0
897308,3,1,1,0
897374,21,1,1,0
897411,6,1,1,0
897565,6,1,1,0
897665,6,1,1,0
897873,1,1,1,0
897961,2,1,1,0
897982,1,0,1,0
897984,2,1,1,0
898096,4,1,1,0
898161,3,1,1,0
898506,6,0,1,0
898590,2,1,1,0
898655,3,1,1,0
898902,4,1,1,0
899006,2,0,1,0
899008,3,1,1,0
899357,9,2,2,0
899494,11,3,1,0
899781,7,1,2,0
899836,2,1,1,0
899857,342,114,72,3
899898,1,1,1,0
899963,2,2,1,0
900369,2,1,1,0
900674,5,2,1,0
900715,3,1,1,0
900820,6,1,1,0
900966,9,1,1,0
901007,4,1,1,0
901221,1,1,1,0
901283,20,1,1,0
901422,23,3,1,0
901467,40,1,1,0
901801,2,1,1,0
901880,0,1,1,0
901953,25,4,2,0
901963,0,0,1,0
902186,18,3,3,0
902220,1,0,1,0
902243,11,1,1,0
902303,2,1,1,0
902561,2,1,1,0
902662,17,1,2,0
902701,2,3,1,0
902711,2,1,1,0
902756,23,3,3,0
902881,5,1,1,0
902934,1,0,1,0
903316,4,1,1,0
903507,3,4,4,0
903515,6,1,1,0
903580,2,1,1,0
903829,3,0,1,0
903847,13,3,3,0
903935,2,0,1,0
904015,2,1,1,0
904135,6,3,2,0
904167,1,1,1,0
904185,2,1,1,0
904265,7,1,1,0
904294,4,1,1,0
904351,195,45,14,3
904418,7,2,2,0
904485,2,0,1,0
904488,1,1,1,0
904709,8,1,1,0
904736,9,4,1,0
904879,13,1,1,0
904880,8,1,1,0
904885,1,1,1,0
904909,6,1,2,0
905132,5,2,1,0
905237,1,1,1,0
905280,3,1,1,0
905308,6,1,1,0
905375,2,1,1,0
905476,5,2,2,0
905500,0,2,2,0
905698,2,1,1,0
905751,8,1,1,0
905872,2,1,1,0
905936,6,2,2,0
905952,14,2,1,0
905976,1,1,1,0
906092,2,1,1,0
906126,10,1,1,0
906134,7,2,1,0
906238,2,1,2,0
906325,5,1,2,0
906550,3,0,1,0
906695,3,0,1,0
906703,1,1,1,0
906707,1,1,1,0
906711,1,1,1,0
906765,4,1,1,0
906835,39,0,1,0
906971,3,0,1,0
907091,2,1,1,0
907797,25,2,1,0
907812,1,1,1,0
907815,7,0,1,0
908278,1,1,1,0
908372,4,1,1,0
908446,4,1,1,0
908646,10,3,1,0
908786,6,1,1,0
908805,3,1,1,0
908818,2,0,1,0
908905,1,1,1,0
908941,6,1,1,0
908971,3,1,1,0
909277,1,1,1,0
909282,2,1,1,0
909547,3,1,1,0
910083,8,1,1,0
910106,3,2,1,0
910312,3,1,1,0
910472,4,1,1,0
910960,7,1,1,0
911093,23,4,3,0
911377,4,1,1,0
911378,2,0,1,0
911446,10,1,1,0
911447,1,0,1,0
911457,2,0,1,0
911674,4,1,1,0
911693,4,1,1,0
911744,1,1,1,0
911759,9,3,1,0
912102,1,1,1,0
912117,6,1,1,0
912214,2,1,1,0
912550,1,1,1,0
913045,16,1,2,0
913185,2,1,1,0
913201,8,3,4,0
913285,14,2,1,0
913454,2,0,1,0
913490,5,1,1,0
913725,36,4,1,0
913869,3,1,1,0
913976,2,1,1,0
914152,2,1,1,0
914409,29,3,8,0
914613,3,1,1,0
914617,2,2,2,0
914636,1,1,1,0
914651,5,1,1,0
914734,4,1,1,0
914895,2,1,1,0
915019,3,1,1,0
915069,1,1,1,0
915126,125,5,4,0
915213,10,3,2,0
915374,3,1,1,0
915412,1,1,1,0
915485,1,1,1,0
915594,2,1,1,0
915623,4,1,1,0
915759,0,1,1,0
915892,11,1,1,0
916024,6,1,1,0
916332,0,1,1,0
916518,15,2,1,0
916527,1,1,1,0
916600,2,1,1,0
916601,1,1,1,0
916742,3,2,1,0
917001,3,1,1,0
917005,5,1,1,0
917036,55,1,1,0
917038,13,1,1,0
917059,4,1,1,0
917188,4,1,1,0
917289,2,1,1,0
917293,3,1,1,0
917345,1,4,2,0
917360,13,1,1,0
917500,23,4,4,0
917528,21,1,1,0
917577,0,2,2,0
917594,2,1,1,0
917629,4,2,2,0
917791,74,5,1,0
917851,10,2,2,0
917853,31,2,2,0
918146,15,1,1,0
918201,1,1,1,0
918277,28,0,12,0
918289,6,0,1,0
918412,23,1,1,0
918415,1,1,1,0
918441,1,1,1,0
918585,3,1,1,0
918651,3,8,6,0
918664,10,1,1,0
919028,7,5,5,0
919275,2,1,1,0
919302,16,6,3,0
919347,7,0,1,0
919420,13,2,1,0
919682,3,0,1,0
919820,1,1,1,0
920004,2,1,1,0
920018,6,1,1,0
920156,17,2,2,0
920453,4,1,1,0
920899,5,1,1,0
921444,2,1,1,0
921489,9,1,1,0
921499,3,2,1,0
921518,1,1,1,0
921696,2,0,1,0
921915,1,1,1,0
922581,2,3,2,0
922607,9,1,2,0
922817,3,1,1,0
922843,1,1,1,0
922967,6,1,1,0
923017,2,1,1,0
923179,6,1,1,0
923338,4,1,1,0
923418,2,2,1,0
923475,5,1,1,0
923908,21,2,2,0
924020,3,1,1,0
924176,3,1,1,0
924468,2,1,1,0
924484,21,1,1,0
924526,1,1,1,0
924551,3,1,1,0
924707,2,1,1,0
924711,1,1,1,0
924724,6,1,1,0
924839,0,1,1,0
924939,2,1,1,0
925004,25,4,3,0
925062,2,1,1,0
925189,18,2,1,0
925350,6,3,1,0
925703,3,1,1,0
925755,5,1,1,0
925775,1,1,1,0
925888,8,3,2,0
925995,2,1,1,0
926014,3,0,1,0
926018,1,0,1,0
926289,1,0,1,0
926397,24,1,1,0
926439,0,0,1,0
926490,2,0,1,0
926668,1,1,1,0
926821,5,1,1,0
927045,32,13,2,0
927075,5,1,1,0
927157,1,1,1,0
927183,10,1,2,0
927384,49,3,3,0
927429,2,2,2,0
927447,22,3,1,0
927736,1,1,1,0
927756,16,4,3,0
927784,4,8,1,0
927838,46,8,6,0
928046,2,1,2,0
928367,8,3,2,0
928951,2,3,3,0
929045,11,8,4,0
929159,0,0,1,0
929230,1,1,1,0
929356,76,1,1,0
929382,7,0,2,0
929480,2,1,1,0
929638,94,4,2,0
929721,2,1,1,0
929807,59,2,1,0
929875,2,1,1,0
930274,1,1,1,0
930609,10,1,1,0
930694,9,3,2,0
930934,8,1,1,0
931020,5,1,1,0
931074,4,1,1,0
931182,13,3,2,0
931515,6,1,1,0
931900,32,6,5,0
931964,6,1,1,0
932017,6,1,1,0
932109,2,1,1,0
932151,25,4,2,0
932193,5,1,2,0
932203,5,1,2,0
932290,8,1,1,0
932444,1,1,1,0
932542,0,2,2,0
932633,9,0,1,0
932651,2,2,2,0
933174,18,2,2,0
933225,13,1,1,0
933310,1,2,2,0
933327,5,2,2,0
933696,2,1,1,0
933700,9,3,1,0
933821,28,1,7,0
933885,0,0,1,0
933910,2,1,1,0
934208,5,3,3,0
934244,0,1,1,0
934396,13,2,1,0
934487,2,1,1,0
934588,4,0,1,0
934648,5,1,1,0
934663,2,1,1,0
934704,2,1,1,0
934767,30,6,3,0
935325,300,28,23,3
935355,9,1,1,0
935481,0,1,1,0
935588,3,1,1,0
935624,1,1,1,0
935667,6,2,1,0
935726,1,1,1,0
935908,1,1,1,0
935910,5,1,1,0
935959,2,1,1,0
935997,9,3,2,0
936360,13,2,1,0
936434,1,1,1,0
936674,7,2,2,0
936737,11,1,1,0
936783,1,1,1,0
937192,18,1,1,0
937219,1,1,1,0
937463,56,3,4,0
937483,20,6,2,0
937494,23,31,1,0
937584,10,2,2,0
937709,13,2,1,0
938120,2,0,1,0
938199,1,2,1,0
938243,7,1,1,0
938270,5,1,1,0
938396,3,4,3,0
938411,15,4,3,0
938512,2,1,1,0
938513,2,1,1,0
938835,1,1,1,0
938994,36,2,1,0
939019,13,2,1,0
939169,1,1,1,0
939233,6,2,2,0
939239,24,7,1,0
939279,9,4,2,0
939309,18,1,2,0
939395,18,1,1,0
939674,6,1,1,0
939751,7,0,2,0
939792,5,2,2,0
939961,7,1,1,0
940070,7,4,2,0
940301,1,1,1,0
940445,7,0,1,0
940498,2,1,1,0
940608,88,1,1,0
940689,7,1,1,0
940760,6,0,1,0
940955,5,2,2,0
941104,3,1,1,0
941284,1,1,1,0
941359,7,2,3,0
941576,1,0,1,0
941761,29,6,3,0
942023,3,1,1,0
942096,2,1,2,0
942176,6,2,2,0
942616,2,1,1,0
942814,1,1,1,0
942926,25,7,5,0
943123,4,1,1,0
943357,3,1,1,0
943466,1,1,1,0
943518,8,3,2,0
943572,2,1,1,0
943802,1,1,1,0
943950,11,6,2,0
944168,28,6,3,0
944221,3,0,1,0
944307,5,2,2,0
944416,1,1,1,0
944418,3,2,1,0
944439,1,1,1,0
944478,11,1,1,0
944546,1,1,1,0
945184,1,1,1,0
945223,3,1,1,0
945356,2,1,1,0
945421,3,2,2,0
945508,38,6,2,0
945545,4,1,1,0
945612,11,7,3,0
945706,3,0,1,0
946197,11,1,1,0
946268,8,3,3,0
946269,34,1,1,0
946363,5,3,3,0
946607,2,1,1,0
946749,2,1,1,0
947112,3,0,1,0
947389,70,5,4,0
947392,7,1,1,0
947400,1,1,1,0
947485,3,1,1,0
947562,2,1,1,0
947585,7,0,3,0
947609,5,2,2,0
947666,12,2,1,0
947829,16,0,1,0
947843,7,4,3,0
948047,3,1,1,0
948335,15,5,3,0
948336,7,1,1,0
948540,10,1,1,0
948926,2,1,1,0
948961,5,1,1,0
949077,6,1,1,0
949126,0,1,1,0
949263,1,1,1,0
949323,35,5,5,0
949435,3,1,1,0
949454,29,8,4,0
949562,1,1,1,0
949626,1,0,1,0
949648,34,1,1,0
949780,1,1,1,0
949876,1,0,1,0
949896,11,3,1,0
949981,2,1,1,0
950153,3,5,6,0
950508,7,1,1,0
950833,41,1,1,0
950881,7,1,1,0
951095,4,2,2,0
951347,4,0,1,0
951407,0,0,1,0
951430,5,1,1,0
951555,14,1,1,0
951590,3,1,1,0
951702,3,1,1,0
951816,5,1,1,0
952015,1,1,1,0
952246,461,88,55,3
952266,2,1,1,0
952319,20,2,1,0
952388,25,5,3,0
952390,3,1,1,0
952446,29,0,2,0
952700,14,8,5,0
952791,2,1,1,0
952882,19,2,2,0
952904,27,6,3,0
952962,5,1,1,0
953198,10,1,1,0
953371,130,5,5,0
953412,12,1,1,0
953625,6,2,1,0
953662,1,1,1,0
953666,21,1,1,0
953678,0,1,1,0
953734,4,1,1,0
953833,3,2,2,0
953853,13,4,2,0
953963,0,1,1,0
953982,7,1,1,0
954026,2,1,1,0
954086,3,1,1,0
954160,5,1,1,0
954259,24,1,1,0
954276,45,1,1,0
954360,6,1,1,0
954541,7,1,1,0
954590,24,2,1,0
954619,2,1,1,0
954716,2,1,1,0
954836,3,1,1,0
955081,6,2,2,0
955154,2,2,1,0
955335,1,0,1,0
955486,1,0,1,0
955557,19,1,1,0
955719,2,0,1,0
955924,6,2,1,0
956011,10,1,1,0
956214,2,1,1,0
956258,1,1,1,0
956280,2,1,1,0
956284,4,1,1,0
956343,2,1,1,0
956435,1,1,1,0
956613,21,1,1,0
956729,4,2,1,0
957284,15,2,1,0
957312,6,3,3,0
957392,4,1,1,0
957393,4,1,1,0
957595,8,3,2,0
957685,3,1,1,0
957729,4,1,1,0
958246,46,0,1,0
958255,10,4,3,0
958262,1,1,1,0
958461,8,7,6,0
958747,5,1,1,0
959037,5,2,2,0
959082,1,1,1,0
959170,3,1,1,0
959204,1,1,1,0
959284,3,1,1,0
959326,4,1,1,0
959698,2,1,1,0
959808,3,1,1,0
959855,1,1,1,0
959967,5,2,1,0
960004,114,6,6,0
960056,2,0,1,0
960093,1,1,1,0
960105,0,1,1,0
960145,27,4,1,0
960340,6,1,1,0
960661,13,3,1,0
960778,2,1,1,0
960783,2,1,1,0
960916,1,1,1,0
960928,1,1,1,0
960973,13,1,1,0
961001,1,1,1,0
961085,1,0,1,0
961272,1,0,3,0
961324,15,5,4,0
961349,2,1,1,0
961411,1,1,3,0
961421,11,3,6,0
961427,1,1,1,0
961717,15,7,3,0
962056,1,0,1,0
962091,2,0,1,0
962131,232,21,14,0
962181,2,1,1,0
962368,2,1,1,0
962631,219,4,3,0
962819,2,1,1,0
962863,1,1,1,0
962933,16,2,2,0
963194,0,0,1,0
963337,13,3,2,0
963387,3,1,1,0
963916,1,0,1,0
964178,14,2,2,0
964317,11,3,1,0
964382,8,1,1,0
964404,3,1,1,0
964726,12,1,1,0
964763,1,1,1,0
964767,45,2,2,0
964794,127,19,17,0
964795,10,1,1,0
964962,12,1,1,0
965057,1,1,1,0
965434,8,1,1,0
965471,2,1,1,0
965603,2,1,1,0
966010,1,1,1,0
966535,16,2,1,0
966579,6,1,1,0
966628,1,1,1,0
966752,29,4,2,0
966859,2,1,1,0
966971,3,1,1,0
967034,3,1,1,0
967093,3,2,1,0
967112,33,10,4,0
967180,0,4,4,0
967462,3,1,1,0
967483,22,4,4,0
967783,15,5,2,0
967857,7,1,1,0
967877,1,1,1,0
968098,41,2,2,0
968110,0,4,4,0
968156,2,1,1,0
968159,14,11,6,0
968390,2,1,1,0
968555,11,1,1,0
968585,1,1,1,0
968647,41,5,4,0
968652,1,1,1,0
968769,2,1,1,0
968880,6,2,3,0
969200,7,1,1,0
969295,4,1,1,0
969326,20,3,2,0
969519,1,1,1,0
969655,2,1,1,0
969827,50,10,4,0
969845,5,2,2,0
969860,1,1,1,0
970208,6,1,1,0
970345,2,1,1,0
970404,7,0,1,0
970787,10,1,1,0
970883,4,0,1,0
971243,1,0,1,0
971301,3,1,1,0
971406,1,1,1,0
971413,3,1,1,0
971454,580,5,5,3
971479,9,1,1,0
972040,1,0,4,0
972071,42,13,5,0
972095,28,9,4,0
972500,5,1,1,0
972638,6,0,1,0
972698,2,1,1,0
972757,2,1,1,0
972775,16,1,1,0
972968,3,2,2,0
973109,12,1,1,0
973129,29,4,1,0
973195,15,2,3,0
973243,2,1,1,0
973305,6,1,1,0
973332,1,0,1,0
973585,15,2,1,0
973633,5,2,2,0
973908,4,1,1,0
973946,0,1,1,0
973973,6,1,1,0
974226,596,53,45,3
974291,1,1,1,0
974437,0,2,2,0
974539,1,1,1,0
974673,14,1,1,0
974794,6,1,1,0
975595,4,1,1,0
975652,2,1,1,0
975683,8,0,1,0
975703,19,3,2,0
975757,1,0,1,0
975820,9,3,1,0
976190,4,1,1,0
976217,9,1,1,0
976410,1,1,1,0
976424,2,1,1,0
976601,0,1,1,0
976621,1,1,1,0
976623,2,1,1,0
976885,3,1,1,0
976950,3,2,2,0
977158,17,1,1,0
977305,7,1,1,0
977325,1,0,1,0
977450,5,1,1,0
977486,3,0,1,0
977536,22,2,1,0
977567,1,1,1,0
977593,26,1,1,0
977651,1,1,1,0
977751,5,1,1,0
977791,1,0,1,0
978112,6,2,4,0
978294,3,2,1,0
978578,16,2,1,0
978636,4,1,1,0
978717,14,1,1,0
978755,32,3,1,0
978758,7,1,1,0
978909,19,3,3,0
978968,2,3,1,0
979458,10,1,1,0
979535,2,1,1,0
979550,4,1,1,0
979847,29,1,1,0
979940,2,1,1,0
980166,26,1,1,0
980414,7,2,2,0
980817,2,1,1,0
980851,9,1,1,0
980867,3,1,1,0
981111,12,1,1,0
981144,11,3,2,0
981216,2,1,1,0
981240,1,1,1,0
981245,9,1,1,0
981266,1,1,1,0
981323,12,1,1,0
981327,2,1,1,0
981430,8,1,1,0
981516,0,1,1,0
981541,1,1,1,0
981607,5,1,1,0
981838,8,2,1,0
981868,0,1,1,0
982027,6,0,1,0
982049,20,1,1,0
982154,6,4,4,0
982175,2,0,1,0
982231,2,1,1,0
982271,3,1,1,0
982453,12,2,2,0
982518,3,1,1,0
982605,4,1,1,0
982634,19,2,2,0
982670,54,65,3,0
982764,12,1,1,0
982880,9,1,1,0
982959,9,1,2,0
983224,2,1,1,0
983395,62,4,2,0
983783,4,1,1,0
983841,1,1,1,0
983850,1,1,1,0
983908,3,2,2,0
983943,2,1,1,0
984077,16,4,3,0
984171,1,1,1,0
984521,2,1,1,0
984532,1,1,1,0
984544,1,1,1,0
985513,4,1,1,0
985691,1,1,1,0
985771,1,1,1,0
985837,79,5,5,0
985863,4,1,1,0
985901,11,1,1,0
985974,9,2,1,0
986064,3,1,1,0
986085,2,1,1,0
986104,1,1,1,0
986111,3,1,1,0
986223,7,2,2,0
986288,8,2,1,0
986325,11,0,1,0
986353,3,1,1,0
986413,36,3,2,0
986554,5,1,1,0
986577,14,3,6,0
986730,1,1,1,0
986748,5,1,1,0
986764,4,1,1,0
986876,7,1,1,0
987045,3,1,1,0
987255,3,1,1,0
987431,1,1,1,0
987534,13,1,1,0
987655,2,1,1,0
987715,5,1,1,0
987857,2,2,1,0
987912,5,1,1,0
987921,1,1,1,0
988009,18,4,3,0
988142,13,1,1,0
988274,8,2,2,0
988367,1,1,1,0
988412,2,2,2,0
988441,7,1,1,0
988447,3,1,1,0
988452,6,2,2,0
988658,19,3,3,0
988939,10,10,9,0
989023,1,1,1,0
989085,5,1,1,0
989215,3,1,1,0
989283,6,0,1,0
989290,3,1,1,0
989360,9,2,1,0
989748,1,0,1,0
989759,1,1,1,0
989917,1,1,1,0
989923,2,1,1,0
990103,17,1,1,0
990104,5,1,1,0
990216,19,2,3,0
990276,0,2,1,0
990306,4,2,2,0
990624,2,2,2,0
990637,2,1,1,0
990746,3,1,1,0
990819,1,1,1,0
990984,10,4,1,0
991189,4,2,2,0
991198,6,1,1,0
991246,10,3,3,0
991350,5,1,1,0
991381,3,1,1,0
992385,3,0,1,0
992397,3,1,1,0
992447,2,1,1,0
992844,7,1,1,0
993032,3,1,1,0
993078,9,2,2,0
993137,7,1,1,0
993282,12,4,3,0
993355,6,1,1,0
993475,4,0,1,0
993674,10,1,1,0
993759,1,1,1,0
993905,6,2,1,0
994099,3,1,1,0
994633,3,1,1,0
994815,5,1,1,0
994820,1471,119,71,2
994931,2,1,1,0
994937,1,1,1,0
994979,1,1,1,0
995024,2,1,1,0
995103,2,0,1,0
995122,9,1,1,0
995225,5,5,4,0
995227,4,1,1,0
995267,6,1,1,0
995314,1,1,1,0
995343,8,1,1,0
995397,5,1,1,0
995406,5,1,1,0
995714,1,1,1,0
995727,1,1,1,0
995838,0,3,3,0
995908,5,1,1,0
995925,7,1,1,0
996134,13,1,1,0
996157,1,1,1,0
996699,4,1,1,0
996714,2,0,1,0
996879,278,27,25,3
996891,12,3,1,0
996991,11,1,1,0
997125,7,4,2,0
997219,1,1,1,0
997256,8,1,1,0
997282,18,2,2,0
997690,12,0,1,0
997699,3,1,1,0
997925,3,1,1,0
998017,32,7,6,0
998175,4,2,1,0
998383,4,1,1,0
998502,2,1,1,0
998545,22,2,2,0
998577,2,1,1,0
998681,2,1,1,0
998729,2,2,2,0
998808,0,1,1,0
998938,5,0,1,0
998962,2,1,1,0
999047,5,1,1,0
999212,1,0,1,0
999295,8,1,1,0
999378,4,1,1,0
999399,3,2,2,0
999814,2,1,1,0
999869,8,3,3,0
999926,2,1,1,0
1000030,1,0,1,0
1000057,7,1,1,0
1000093,14,2,2,0
1000248,8,1,1,0
1000306,368,23,2,0
1000454,1,1,1,0
1000561,2,1,1,0
1000583,0,1,1,0
1000593,14,3,2,0
1000656,29,5,3,0
1000678,2,1,1,0
1000767,2,1,1,0
1001248,1,1,1,0
1001263,1,1,1,0
1001270,3,1,1,0
1001317,1,1,1,0
1001344,2,1,1,0
1001365,11,5,3,0
1001427,0,2,1,0
1001567,1,1,1,0
1001673,14,2,2,0
1001771,1,1,1,0
1001901,8,1,1,0
1002060,1,1,1,0
1002107,4,1,1,0
1002162,2,1,1,0
1002419,9,3,2,0
1002471,1,1,1,0
1002478,6,1,1,0
1002583,1,1,1,0
1002973,2,1,1,0
1003058,10,11,13,0
1003087,26,6,2,0
1003152,6,1,1,0
1003580,0,1,1,0
1003787,2,1,1,0
1003939,64,1,1,0
1004088,4,2,2,0
1004110,4,1,1,0
1004134,1,0,1,0
1004213,2,1,1,0
1004238,7,1,1,0
1004543,2,1,1,0
1004573,13,1,1,0
1004711,2,1,1,0
1004871,2,1,1,0
1005001,6,1,1,0
1005010,4,1,1,0
1005052,1,1,1,0
1005141,31,3,2,0
1005153,12,1,1,0
1005223,28,2,2,0
1005234,3,1,1,0
1005305,3,0,1,0
1005330,5,2,2,0
1005397,2,1,1,0
1005558,54,9,9,0
1005583,2,0,1,0
1005613,22,2,2,0
1005723,2,1,1,0
1005779,7,1,1,0
1005822,3,1,1,0
1005863,1,0,2,0
1005867,10,3,4,0
1005876,5,1,1,0
1006067,1,1,1,0
1006114,4,1,1,0
1006359,2,1,2,0
1006407,13,2,2,0
1006522,1,3,3,0
1006557,4,1,1,0
1007078,7,4,1,0
1007184,14,1,1,0
1007248,1,0,2,0
1007362,15,0,1,0
1007372,13,1,1,0
1007671,3,1,1,0
1007692,4,2,2,0
1007724,0,3,3,0
1008289,1,1,1,0
1008434,1,1,1,0
1008461,3,1,1,0
1008517,3,0,1,0
1008540,2,1,1,0
1008739,53,9,5,0
1008753,7,1,1,0
1008793,6,1,1,0
1008851,24,2,4,0
1009185,4,2,2,0
1009186,2,1,1,0
1009304,5,1,1,0
1009438,1,0,1,0
1009613,10,1,3,0
1009644,4,1,1,0
1009686,4,1,1,0
1009766,1,1,2,0
1009811,1,1,1,0
1009812,8,1,1,0
1010111,10,5,3,0
1010592,2,1,1,0
1010711,63,8,3,0
1010812,0,1,1,0
1010834,16,7,4,0
1010916,42,3,2,0
1011116,1,1,1,0
1011421,5,0,1,0
1011481,2,2,1,0
1011731,1,1,1,0
1011757,7,1,1,0
1011796,8,2,2,0
1011817,2,1,1,0
1011956,5,0,1,0
1011964,10,7,4,0
1012089,4,1,1,0
1012108,1,2,2,0
1012118,9,1,1,0
1012516,3,1,1,0
1012647,3,1,1,0
1012717,1,1,1,0
1012836,5,1,1,0
1012983,14,1,1,0
1013035,1,1,1,0
1013317,1,0,1,0
1013418,24,2,2,0
1013440,24,3,2,0
1013524,6,1,1,0
1013587,2,1,1,0
1013626,1,1,1,0
1013810,34,5,3,0
1013847,1,1,1,0
1013883,9,8,7,0
1014071,17,7,4,0
1014131,1,1,1,0
1014161,2,0,1,0
1014189,13,4,3,0
1014288,1,2,1,0
1014314,1,1,2,0
1014434,13,4,4,0
1014574,7,1,1,0
1014701,3,7,4,0
1015123,1,1,1,0
1015139,462,15,10,3
1015243,46,1,1,0
1015807,1,1,1,0
1016212,12,1,1,0
1016234,4,0,1,0
1016281,4,1,1,0
1016356,9,2,2,0
1016496,1,1,1,0
1016574,18,0,1,0
1016592,3,1,1,0
1016855,2,1,1,0
1017137,25,2,2,0
1017211,2,1,1,0
1017263,1,1,2,0
1017375,4,1,1,0
1017413,1,0,1,0
1017619,13,1,1,0
1017798,2,1,1,0
1017859,25,1,1,0
1017973,2,1,1,0
1017997,12,5,4,0
1018074,20,3,2,0
1018140,55,2,1,0
1018203,2,1,1,0
1018216,2,1,1,0
1018325,3,1,1,0
1018339,6,2,2,0
1018423,8,2,2,0
1018513,2,1,1,0
1018526,8,2,1,0
1018616,3,1,1,0
1018880,24,2,2,0
1018974,96,1,1,0
1018985,2,2,1,0
1019032,2,0,1,0
1019052,3,1,1,0
1019094,8,1,1,0
1019196,4,1,1,0
1019407,6,4,2,0
1019495,2,1,1,0
1019510,10,1,1,0
1019573,0,0,1,0
1019603,2,1,1,0
1019696,3,1,1,0
1019930,8,1,1,0
1020024,6,7,5,0
1020169,60,3,2,0
1020281,2,1,1,0
1020462,1,0,1,0
1020495,2,1,1,0
1020511,6,2,2,0
1020574,13,1,1,0
1020737,27,6,5,0
1020763,3,1,1,0
1020965,3,1,1,0
1021170,2,1,1,0
1021202,3,1,1,0
1021527,5,2,2,0
1021744,2,0,1,0
1021811,32,5,4,0
1021936,0,1,1,0
1022003,12,3,3,0
1022147,5,2,1,0
1022199,2,0,1,0
1022415,13,1,1,0
1022432,9,1,1,0
1022503,1,1,1,0
1022968,4,0,2,0
1023087,8,1,1,0
1023090,1,1,1,0
1023179,1,1,1,0
1023195,34,8,3,0
1023198,2,1,1,0
1023537,0,2,1,0
1023761,2,2,2,0
1024035,4,1,1,0
1024199,1,2,2,0
1024325,14,0,1,0
1024334,393,4,1,0
1024873,1,1,1,0
1024919,1,1,1,0
1025012,24,6,1,0
1025263,2,1,1,0
1025490,1,1,1,0
1025715,3,2,1,0
1025723,3,1,1,0
1025839,1,0,1,0
1026145,1,1,1,0
1026160,4,1,1,0
1026208,5,0,1,0
1026425,9,2,1,0
1026467,7,2,2,0
1026720,6,1,1,0
1026772,3,1,1,0
1027308,2,1,1,0
1027310,4,1,1,0
1027328,2,1,1,0
1027357,2,1,1,0
1027706,2,1,1,0
1027708,5,1,1,0
1027767,7,1,1,0
1027949,1,1,1,0
1028073,5,0,1,0
1028180,2,1,1,0
1028187,1,1,1,0
1028379,5,1,1,0
1028639,14,1,1,0
1028669,6,1,1,0
